district_id;district_name;year;month;week;cases;population;area_km2;density;cases_per_100k
CG;Cần Giờ;2023;1;5;13;71526.0;704.45;102.0;18.175
CC;Củ Chi;2023;1;5;98;462047.0;434.77;1.063;21.21
GV;Gò Vấp;2023;1;5;104;676899.0;19.73;34.308;15.364
HM;Hóc Môn;2023;1;5;109;542243.0;109.17;4.967;20.102
NB;Nhà Bè;2023;1;5;53;206837.0;100.43;2.06;25.624
PN;Phú Nhuận;2023;1;5;20;163961.0;4.86;33.599;12.198
Q1;Quận 1;2023;1;5;24;142625.0;7.73;18.451;16.827
Q10;Quận 10;2023;1;5;22;234819.0;5.72;41.052;9.369
Q11;Quận 11;2023;1;5;31;209867.0;5.14;40.83;14.771
Q12;Quận 12;2023;1;5;114;620146.0;52.74;11.921;18.383
Q3;Quận 3;2023;1;5;10;190375.0;4.92;38.694;5.253
Q4;Quận 4;2023;1;5;24;175329.0;4.18;41.945;13.689
Q5;Quận 5;2023;1;5;24;159073.0;4.27;37.254;15.087
Q6;Quận 6;2023;1;5;23;233561.0;7.19;32.712;9.848
Q7;Quận 7;2023;1;5;70;360155.0;35.69;10.091;19.436
Q8;Quận 8;2023;1;5;66;424667.0;19.18;22.222;15.542
TB;Tân Bình;2023;1;5;71;474792.0;22.43;21.168;14.954
TP;Tân Phú;2023;1;5;84;485348.0;15.97;30.391;17.307
TD;Thủ Đức;2023;1;5;223;1169967.0;211.56;5.53;19.06
BC;Bình Chánh;2023;2;6;182;705508.0;252.69;2.793;25.797
BT;Bình Tân;2023;2;6;128;784173.0;52.02;15.074;16.323
BTH;Bình Thạnh;2023;2;6;69;499164.0;20.76;24.021;13.823
CG;Cần Giờ;2023;2;6;18;71526.0;704.45;102.0;25.166
CC;Củ Chi;2023;2;6;91;462047.0;434.77;1.063;19.695
GV;Gò Vấp;2023;2;6;110;676899.0;19.73;34.308;16.251
HM;Hóc Môn;2023;2;6;97;542243.0;109.17;4.967;17.889
NB;Nhà Bè;2023;2;6;38;206837.0;100.43;2.06;18.372
PN;Phú Nhuận;2023;2;6;19;163961.0;4.86;33.599;11.588
Q1;Quận 1;2023;2;6;20;142625.0;7.73;18.451;14.023
Q10;Quận 10;2023;2;6;27;234819.0;5.72;41.052;11.498
Q11;Quận 11;2023;2;6;32;209867.0;5.14;40.83;15.248
Q12;Quận 12;2023;2;6;99;620146.0;52.74;11.921;15.964
Q3;Quận 3;2023;2;6;20;190375.0;4.92;38.694;10.506
Q4;Quận 4;2023;2;6;24;175329.0;4.18;41.945;13.689
Q5;Quận 5;2023;2;6;23;159073.0;4.27;37.254;14.459
Q6;Quận 6;2023;2;6;48;233561.0;7.19;32.712;20.551
Q7;Quận 7;2023;2;6;47;360155.0;35.69;10.091;13.05
Q8;Quận 8;2023;2;6;67;424667.0;19.18;22.222;15.777
TB;Tân Bình;2023;2;6;77;474792.0;22.43;21.168;16.218
TP;Tân Phú;2023;2;6;80;485348.0;15.97;30.391;16.483
TD;Thủ Đức;2023;2;6;231;1169967.0;211.56;5.53;19.744
BC;Bình Chánh;2023;2;7;182;705508.0;252.69;2.793;25.797
BT;Bình Tân;2023;2;7;140;784173.0;52.02;15.074;17.853
BTH;Bình Thạnh;2023;2;7;68;499164.0;20.76;24.021;13.623
CG;Cần Giờ;2023;2;7;22;71526.0;704.45;102.0;30.758
CC;Củ Chi;2023;2;7;87;462047.0;434.77;1.063;18.829
GV;Gò Vấp;2023;2;7;121;676899.0;19.73;34.308;17.876
HM;Hóc Môn;2023;2;7;110;542243.0;109.17;4.967;20.286
NB;Nhà Bè;2023;2;7;46;206837.0;100.43;2.06;22.24
PN;Phú Nhuận;2023;2;7;20;163961.0;4.86;33.599;12.198
Q1;Quận 1;2023;2;7;19;142625.0;7.73;18.451;13.322
Q10;Quận 10;2023;2;7;29;234819.0;5.72;41.052;12.35
Q11;Quận 11;2023;2;7;25;209867.0;5.14;40.83;11.912
Q12;Quận 12;2023;2;7;100;620146.0;52.74;11.921;16.125
Q3;Quận 3;2023;2;7;9;190375.0;4.92;38.694;4.728
Q4;Quận 4;2023;2;7;31;175329.0;4.18;41.945;17.681
Q5;Quận 5;2023;2;7;24;159073.0;4.27;37.254;15.087
Q6;Quận 6;2023;2;7;46;233561.0;7.19;32.712;19.695
Q7;Quận 7;2023;2;7;48;360155.0;35.69;10.091;13.328
Q8;Quận 8;2023;2;7;68;424667.0;19.18;22.222;16.013
TB;Tân Bình;2023;2;7;81;474792.0;22.43;21.168;17.06
TP;Tân Phú;2023;2;7;75;485348.0;15.97;30.391;15.453
TD;Thủ Đức;2023;2;7;238;1169967.0;211.56;5.53;20.342
BC;Bình Chánh;2023;2;8;177;705508.0;252.69;2.793;25.088
BT;Bình Tân;2023;2;8;172;784173.0;52.02;15.074;21.934
BTH;Bình Thạnh;2023;2;8;91;499164.0;20.76;24.021;18.23
CG;Cần Giờ;2023;2;8;17;71526.0;704.45;102.0;23.768
CC;Củ Chi;2023;2;8;100;462047.0;434.77;1.063;21.643
GV;Gò Vấp;2023;2;8;112;676899.0;19.73;34.308;16.546
HM;Hóc Môn;2023;2;8;128;542243.0;109.17;4.967;23.606
NB;Nhà Bè;2023;2;8;50;206837.0;100.43;2.06;24.174
PN;Phú Nhuận;2023;2;8;17;163961.0;4.86;33.599;10.368
Q1;Quận 1;2023;2;8;21;142625.0;7.73;18.451;14.724
Q10;Quận 10;2023;2;8;15;234819.0;5.72;41.052;6.388
Q11;Quận 11;2023;2;8;39;209867.0;5.14;40.83;18.583
Q12;Quận 12;2023;2;8;117;620146.0;52.74;11.921;18.867
Q3;Quận 3;2023;2;8;20;190375.0;4.92;38.694;10.506
Q4;Quận 4;2023;2;8;21;175329.0;4.18;41.945;11.977
Q5;Quận 5;2023;2;8;13;159073.0;4.27;37.254;8.172
Q6;Quận 6;2023;2;8;38;233561.0;7.19;32.712;16.27
Q7;Quận 7;2023;2;8;63;360155.0;35.69;10.091;17.492
Q8;Quận 8;2023;2;8;51;424667.0;19.18;22.222;12.009
TB;Tân Bình;2023;2;8;75;474792.0;22.43;21.168;15.796
TP;Tân Phú;2023;2;8;79;485348.0;15.97;30.391;16.277
TD;Thủ Đức;2023;2;8;229;1169967.0;211.56;5.53;19.573
BC;Bình Chánh;2023;2;9;203;705508.0;252.69;2.793;28.774
BT;Bình Tân;2023;2;9;147;784173.0;52.02;15.074;18.746
BTH;Bình Thạnh;2023;2;9;104;499164.0;20.76;24.021;20.835
CG;Cần Giờ;2023;2;9;14;71526.0;704.45;102.0;19.573
CC;Củ Chi;2023;2;9;80;462047.0;434.77;1.063;17.314
GV;Gò Vấp;2023;2;9;116;676899.0;19.73;34.308;17.137
HM;Hóc Môn;2023;2;9;98;542243.0;109.17;4.967;18.073
NB;Nhà Bè;2023;2;9;47;206837.0;100.43;2.06;22.723
PN;Phú Nhuận;2023;2;9;23;163961.0;4.86;33.599;14.028
Q1;Quận 1;2023;2;9;23;142625.0;7.73;18.451;16.126
Q10;Quận 10;2023;2;9;20;234819.0;5.72;41.052;8.517
Q11;Quận 11;2023;2;9;24;209867.0;5.14;40.83;11.436
Q12;Quận 12;2023;2;9;100;620146.0;52.74;11.921;16.125
Q3;Quận 3;2023;2;9;13;190375.0;4.92;38.694;6.829
Q4;Quận 4;2023;2;9;31;175329.0;4.18;41.945;17.681
Q5;Quận 5;2023;2;9;22;159073.0;4.27;37.254;13.83
Q6;Quận 6;2023;2;9;25;233561.0;7.19;32.712;10.704
Q7;Quận 7;2023;2;9;49;360155.0;35.69;10.091;13.605
Q8;Quận 8;2023;2;9;51;424667.0;19.18;22.222;12.009
TB;Tân Bình;2023;2;9;82;474792.0;22.43;21.168;17.271
TP;Tân Phú;2023;2;9;72;485348.0;15.97;30.391;14.835
TD;Thủ Đức;2023;2;9;233;1169967.0;211.56;5.53;19.915
BC;Bình Chánh;2023;3;10;194;705508.0;252.69;2.793;27.498
BT;Bình Tân;2023;3;10;152;784173.0;52.02;15.074;19.383
BTH;Bình Thạnh;2023;3;10;85;499164.0;20.76;24.021;17.028
CG;Cần Giờ;2023;3;10;18;71526.0;704.45;102.0;25.166
CC;Củ Chi;2023;3;10;96;462047.0;434.77;1.063;20.777
GV;Gò Vấp;2023;3;10;130;676899.0;19.73;34.308;19.205
HM;Hóc Môn;2023;3;10;111;542243.0;109.17;4.967;20.471
NB;Nhà Bè;2023;3;10;46;206837.0;100.43;2.06;22.24
PN;Phú Nhuận;2023;3;10;16;163961.0;4.86;33.599;9.758
Q1;Quận 1;2023;3;10;27;142625.0;7.73;18.451;18.931
Q10;Quận 10;2023;3;10;24;234819.0;5.72;41.052;10.221
Q11;Quận 11;2023;3;10;25;209867.0;5.14;40.83;11.912
Q12;Quận 12;2023;3;10;107;620146.0;52.74;11.921;17.254
Q3;Quận 3;2023;3;10;22;190375.0;4.92;38.694;11.556
Q4;Quận 4;2023;3;10;27;175329.0;4.18;41.945;15.4
Q5;Quận 5;2023;3;10;24;159073.0;4.27;37.254;15.087
Q6;Quận 6;2023;3;10;31;233561.0;7.19;32.712;13.273
Q7;Quận 7;2023;3;10;61;360155.0;35.69;10.091;16.937
Q8;Quận 8;2023;3;10;73;424667.0;19.18;22.222;17.19
TB;Tân Bình;2023;3;10;77;474792.0;22.43;21.168;16.218
TP;Tân Phú;2023;3;10;78;485348.0;15.97;30.391;16.071
TD;Thủ Đức;2023;3;10;258;1169967.0;211.56;5.53;22.052
BC;Bình Chánh;2023;3;11;190;705508.0;252.69;2.793;26.931
BT;Bình Tân;2023;3;11;153;784173.0;52.02;15.074;19.511
BTH;Bình Thạnh;2023;3;11;99;499164.0;20.76;24.021;19.833
CG;Cần Giờ;2023;3;11;15;71526.0;704.45;102.0;20.971
CC;Củ Chi;2023;3;11;126;462047.0;434.77;1.063;27.27
GV;Gò Vấp;2023;3;11;122;676899.0;19.73;34.308;18.023
HM;Hóc Môn;2023;3;11;107;542243.0;109.17;4.967;19.733
NB;Nhà Bè;2023;3;11;45;206837.0;100.43;2.06;21.756
PN;Phú Nhuận;2023;3;11;14;163961.0;4.86;33.599;8.539
Q1;Quận 1;2023;3;11;22;142625.0;7.73;18.451;15.425
Q10;Quận 10;2023;3;11;24;234819.0;5.72;41.052;10.221
Q11;Quận 11;2023;3;11;34;209867.0;5.14;40.83;16.201
Q12;Quận 12;2023;3;11;117;620146.0;52.74;11.921;18.867
Q3;Quận 3;2023;3;11;14;190375.0;4.92;38.694;7.354
Q4;Quận 4;2023;3;11;28;175329.0;4.18;41.945;15.97
Q5;Quận 5;2023;3;11;23;159073.0;4.27;37.254;14.459
Q6;Quận 6;2023;3;11;41;233561.0;7.19;32.712;17.554
Q7;Quận 7;2023;3;11;63;360155.0;35.69;10.091;17.492
Q8;Quận 8;2023;3;11;72;424667.0;19.18;22.222;16.954
TB;Tân Bình;2023;3;11;71;474792.0;22.43;21.168;14.954
TP;Tân Phú;2023;3;11;84;485348.0;15.97;30.391;17.307
TD;Thủ Đức;2023;3;11;225;1169967.0;211.56;5.53;19.231
BC;Bình Chánh;2023;3;12;214;705508.0;252.69;2.793;30.333
BT;Bình Tân;2023;3;12;179;784173.0;52.02;15.074;22.827
BTH;Bình Thạnh;2023;3;12;88;499164.0;20.76;24.021;17.629
CG;Cần Giờ;2023;3;12;22;71526.0;704.45;102.0;30.758
CC;Củ Chi;2023;3;12;102;462047.0;434.77;1.063;22.076
GV;Gò Vấp;2023;3;12;117;676899.0;19.73;34.308;17.285
HM;Hóc Môn;2023;3;12;105;542243.0;109.17;4.967;19.364
NB;Nhà Bè;2023;3;12;41;206837.0;100.43;2.06;19.822
PN;Phú Nhuận;2023;3;12;14;163961.0;4.86;33.599;8.539
Q1;Quận 1;2023;3;12;32;142625.0;7.73;18.451;22.436
Q10;Quận 10;2023;3;12;21;234819.0;5.72;41.052;8.943
Q11;Quận 11;2023;3;12;34;209867.0;5.14;40.83;16.201
Q12;Quận 12;2023;3;12;123;620146.0;52.74;11.921;19.834
Q3;Quận 3;2023;3;12;22;190375.0;4.92;38.694;11.556
Q4;Quận 4;2023;3;12;32;175329.0;4.18;41.945;18.251
Q5;Quận 5;2023;3;12;32;159073.0;4.27;37.254;20.117
Q6;Quận 6;2023;3;12;33;233561.0;7.19;32.712;14.129
Q7;Quận 7;2023;3;12;49;360155.0;35.69;10.091;13.605
Q8;Quận 8;2023;3;12;58;424667.0;19.18;22.222;13.658
TB;Tân Bình;2023;3;12;77;474792.0;22.43;21.168;16.218
TP;Tân Phú;2023;3;12;91;485348.0;15.97;30.391;18.749
TD;Thủ Đức;2023;3;12;257;1169967.0;211.56;5.53;21.966
BC;Bình Chánh;2023;3;13;174;705508.0;252.69;2.793;24.663
BT;Bình Tân;2023;3;13;156;784173.0;52.02;15.074;19.894
BTH;Bình Thạnh;2023;3;13;79;499164.0;20.76;24.021;15.826
CG;Cần Giờ;2023;3;13;14;71526.0;704.45;102.0;19.573
CC;Củ Chi;2023;3;13;113;462047.0;434.77;1.063;24.456
GV;Gò Vấp;2023;3;13;111;676899.0;19.73;34.308;16.398
HM;Hóc Môn;2023;3;13;93;542243.0;109.17;4.967;17.151
NB;Nhà Bè;2023;3;13;51;206837.0;100.43;2.06;24.657
PN;Phú Nhuận;2023;3;13;15;163961.0;4.86;33.599;9.149
Q1;Quận 1;2023;3;13;23;142625.0;7.73;18.451;16.126
Q10;Quận 10;2023;3;13;32;234819.0;5.72;41.052;13.628
Q11;Quận 11;2023;3;13;28;209867.0;5.14;40.83;13.342
Q12;Quận 12;2023;3;13;105;620146.0;52.74;11.921;16.931
Q3;Quận 3;2023;3;13;22;190375.0;4.92;38.694;11.556
Q4;Quận 4;2023;3;13;33;175329.0;4.18;41.945;18.822
Q5;Quận 5;2023;3;13;28;159073.0;4.27;37.254;17.602
Q6;Quận 6;2023;3;13;38;233561.0;7.19;32.712;16.27
Q7;Quận 7;2023;3;13;68;360155.0;35.69;10.091;18.881
Q8;Quận 8;2023;3;13;73;424667.0;19.18;22.222;17.19
TB;Tân Bình;2023;3;13;91;474792.0;22.43;21.168;19.166
TP;Tân Phú;2023;3;13;75;485348.0;15.97;30.391;15.453
TD;Thủ Đức;2023;3;13;277;1169967.0;211.56;5.53;23.676
BC;Bình Chánh;2023;4;14;193;705508.0;252.69;2.793;27.356
BT;Bình Tân;2023;4;14;177;784173.0;52.02;15.074;22.572
BTH;Bình Thạnh;2023;4;14;91;499164.0;20.76;24.021;18.23
CG;Cần Giờ;2023;4;14;16;71526.0;704.45;102.0;22.369
CC;Củ Chi;2023;4;14;106;462047.0;434.77;1.063;22.941
GV;Gò Vấp;2023;4;14;145;676899.0;19.73;34.308;21.421
HM;Hóc Môn;2023;4;14;116;542243.0;109.17;4.967;21.393
NB;Nhà Bè;2023;4;14;50;206837.0;100.43;2.06;24.174
PN;Phú Nhuận;2023;4;14;16;163961.0;4.86;33.599;9.758
Q1;Quận 1;2023;4;14;27;142625.0;7.73;18.451;18.931
Q10;Quận 10;2023;4;14;22;234819.0;5.72;41.052;9.369
Q11;Quận 11;2023;4;14;31;209867.0;5.14;40.83;14.771
Q12;Quận 12;2023;4;14;128;620146.0;52.74;11.921;20.64
Q3;Quận 3;2023;4;14;20;190375.0;4.92;38.694;10.506
Q4;Quận 4;2023;4;14;43;175329.0;4.18;41.945;24.525
Q5;Quận 5;2023;4;14;23;159073.0;4.27;37.254;14.459
Q6;Quận 6;2023;4;14;30;233561.0;7.19;32.712;12.845
Q7;Quận 7;2023;4;14;54;360155.0;35.69;10.091;14.994
Q8;Quận 8;2023;4;14;69;424667.0;19.18;22.222;16.248
TB;Tân Bình;2023;4;14;82;474792.0;22.43;21.168;17.271
TP;Tân Phú;2023;4;14;69;485348.0;15.97;30.391;14.217
TD;Thủ Đức;2023;4;14;274;1169967.0;211.56;5.53;23.419
BC;Bình Chánh;2023;4;15;210;705508.0;252.69;2.793;29.766
BT;Bình Tân;2023;4;15;155;784173.0;52.02;15.074;19.766
BTH;Bình Thạnh;2023;4;15;84;499164.0;20.76;24.021;16.828
CG;Cần Giờ;2023;4;15;23;71526.0;704.45;102.0;32.156
CC;Củ Chi;2023;4;15;115;462047.0;434.77;1.063;24.889
GV;Gò Vấp;2023;4;15;119;676899.0;19.73;34.308;17.58
HM;Hóc Môn;2023;4;15;100;542243.0;109.17;4.967;18.442
NB;Nhà Bè;2023;4;15;34;206837.0;100.43;2.06;16.438
PN;Phú Nhuận;2023;4;15;15;163961.0;4.86;33.599;9.149
Q1;Quận 1;2023;4;15;22;142625.0;7.73;18.451;15.425
Q10;Quận 10;2023;4;15;22;234819.0;5.72;41.052;9.369
Q11;Quận 11;2023;4;15;28;209867.0;5.14;40.83;13.342
Q12;Quận 12;2023;4;15;112;620146.0;52.74;11.921;18.06
Q3;Quận 3;2023;4;15;15;190375.0;4.92;38.694;7.879
Q4;Quận 4;2023;4;15;26;175329.0;4.18;41.945;14.829
Q5;Quận 5;2023;4;15;26;159073.0;4.27;37.254;16.345
Q6;Quận 6;2023;4;15;33;233561.0;7.19;32.712;14.129
Q7;Quận 7;2023;4;15;51;360155.0;35.69;10.091;14.161
Q8;Quận 8;2023;4;15;79;424667.0;19.18;22.222;18.603
TB;Tân Bình;2023;4;15;72;474792.0;22.43;21.168;15.165
TP;Tân Phú;2023;4;15;80;485348.0;15.97;30.391;16.483
TD;Thủ Đức;2023;4;15;273;1169967.0;211.56;5.53;23.334
BC;Bình Chánh;2023;4;16;212;705508.0;252.69;2.793;30.049
BT;Bình Tân;2023;4;16;155;784173.0;52.02;15.074;19.766
BTH;Bình Thạnh;2023;4;16;85;499164.0;20.76;24.021;17.028
CG;Cần Giờ;2023;4;16;10;71526.0;704.45;102.0;13.981
CC;Củ Chi;2023;4;16;99;462047.0;434.77;1.063;21.426
GV;Gò Vấp;2023;4;16;104;676899.0;19.73;34.308;15.364
HM;Hóc Môn;2023;4;16;119;542243.0;109.17;4.967;21.946
NB;Nhà Bè;2023;4;16;50;206837.0;100.43;2.06;24.174
PN;Phú Nhuận;2023;4;16;17;163961.0;4.86;33.599;10.368
Q1;Quận 1;2023;4;16;34;142625.0;7.73;18.451;23.839
Q10;Quận 10;2023;4;16;23;234819.0;5.72;41.052;9.795
Q11;Quận 11;2023;4;16;37;209867.0;5.14;40.83;17.63
Q12;Quận 12;2023;4;16;120;620146.0;52.74;11.921;19.35
Q3;Quận 3;2023;4;16;18;190375.0;4.92;38.694;9.455
Q4;Quận 4;2023;4;16;29;175329.0;4.18;41.945;16.54
Q5;Quận 5;2023;4;16;23;159073.0;4.27;37.254;14.459
Q6;Quận 6;2023;4;16;31;233561.0;7.19;32.712;13.273
Q7;Quận 7;2023;4;16;79;360155.0;35.69;10.091;21.935
Q8;Quận 8;2023;4;16;72;424667.0;19.18;22.222;16.954
TB;Tân Bình;2023;4;16;90;474792.0;22.43;21.168;18.956
TP;Tân Phú;2023;4;16;80;485348.0;15.97;30.391;16.483
TD;Thủ Đức;2023;4;16;257;1169967.0;211.56;5.53;21.966
BC;Bình Chánh;2023;4;17;195;705508.0;252.69;2.793;27.64
BT;Bình Tân;2023;4;17;162;784173.0;52.02;15.074;20.659
BTH;Bình Thạnh;2023;4;17;86;499164.0;20.76;24.021;17.229
CG;Cần Giờ;2023;4;17;23;71526.0;704.45;102.0;32.156
CC;Củ Chi;2023;4;17;110;462047.0;434.77;1.063;23.807
GV;Gò Vấp;2023;4;17;126;676899.0;19.73;34.308;18.614
HM;Hóc Môn;2023;4;17;119;542243.0;109.17;4.967;21.946
NB;Nhà Bè;2023;4;17;51;206837.0;100.43;2.06;24.657
PN;Phú Nhuận;2023;4;17;25;163961.0;4.86;33.599;15.248
Q1;Quận 1;2023;4;17;30;142625.0;7.73;18.451;21.034
Q10;Quận 10;2023;4;17;25;234819.0;5.72;41.052;10.646
Q11;Quận 11;2023;4;17;39;209867.0;5.14;40.83;18.583
Q12;Quận 12;2023;4;17;132;620146.0;52.74;11.921;21.285
Q3;Quận 3;2023;4;17;20;190375.0;4.92;38.694;10.506
Q4;Quận 4;2023;4;17;22;175329.0;4.18;41.945;12.548
Q5;Quận 5;2023;4;17;33;159073.0;4.27;37.254;20.745
Q6;Quận 6;2023;4;17;36;233561.0;7.19;32.712;15.414
Q7;Quận 7;2023;4;17;62;360155.0;35.69;10.091;17.215
Q8;Quận 8;2023;4;17;79;424667.0;19.18;22.222;18.603
TB;Tân Bình;2023;4;17;92;474792.0;22.43;21.168;19.377
TP;Tân Phú;2023;4;17;98;485348.0;15.97;30.391;20.192
TD;Thủ Đức;2023;4;17;287;1169967.0;211.56;5.53;24.531
BC;Bình Chánh;2023;4;18;212;705508.0;252.69;2.793;30.049
BT;Bình Tân;2023;4;18;184;784173.0;52.02;15.074;23.464
BTH;Bình Thạnh;2023;4;18;97;499164.0;20.76;24.021;19.432
CG;Cần Giờ;2023;4;18;9;71526.0;704.45;102.0;12.583
CC;Củ Chi;2023;4;18;112;462047.0;434.77;1.063;24.24
GV;Gò Vấp;2023;4;18;147;676899.0;19.73;34.308;21.717
HM;Hóc Môn;2023;4;18;118;542243.0;109.17;4.967;21.761
NB;Nhà Bè;2023;4;18;56;206837.0;100.43;2.06;27.074
PN;Phú Nhuận;2023;4;18;22;163961.0;4.86;33.599;13.418
Q1;Quận 1;2023;4;18;22;142625.0;7.73;18.451;15.425
Q10;Quận 10;2023;4;18;35;234819.0;5.72;41.052;14.905
Q11;Quận 11;2023;4;18;39;209867.0;5.14;40.83;18.583
Q12;Quận 12;2023;4;18;137;620146.0;52.74;11.921;22.092
Q3;Quận 3;2023;4;18;23;190375.0;4.92;38.694;12.081
Q4;Quận 4;2023;4;18;43;175329.0;4.18;41.945;24.525
Q5;Quận 5;2023;4;18;16;159073.0;4.27;37.254;10.058
Q6;Quận 6;2023;4;18;49;233561.0;7.19;32.712;20.98
Q7;Quận 7;2023;4;18;72;360155.0;35.69;10.091;19.991
Q8;Quận 8;2023;4;18;70;424667.0;19.18;22.222;16.484
TB;Tân Bình;2023;4;18;113;474792.0;22.43;21.168;23.8
TP;Tân Phú;2023;4;18;95;485348.0;15.97;30.391;19.574
TD;Thủ Đức;2023;4;18;268;1169967.0;211.56;5.53;22.907
BC;Bình Chánh;2023;5;19;237;705508.0;252.69;2.793;33.593
BT;Bình Tân;2023;5;19;194;784173.0;52.02;15.074;24.739
BTH;Bình Thạnh;2023;5;19;95;499164.0;20.76;24.021;19.032
CG;Cần Giờ;2023;5;19;18;71526.0;704.45;102.0;25.166
CC;Củ Chi;2023;5;19;109;462047.0;434.77;1.063;23.591
GV;Gò Vấp;2023;5;19;161;676899.0;19.73;34.308;23.785
HM;Hóc Môn;2023;5;19;126;542243.0;109.17;4.967;23.237
NB;Nhà Bè;2023;5;19;38;206837.0;100.43;2.06;18.372
PN;Phú Nhuận;2023;5;19;16;163961.0;4.86;33.599;9.758
Q1;Quận 1;2023;5;19;28;142625.0;7.73;18.451;19.632
Q10;Quận 10;2023;5;19;26;234819.0;5.72;41.052;11.072
Q11;Quận 11;2023;5;19;39;209867.0;5.14;40.83;18.583
Q12;Quận 12;2023;5;19;140;620146.0;52.74;11.921;22.575
Q3;Quận 3;2023;5;19;25;190375.0;4.92;38.694;13.132
Q4;Quận 4;2023;5;19;36;175329.0;4.18;41.945;20.533
Q5;Quận 5;2023;5;19;25;159073.0;4.27;37.254;15.716
Q6;Quận 6;2023;5;19;52;233561.0;7.19;32.712;22.264
Q7;Quận 7;2023;5;19;62;360155.0;35.69;10.091;17.215
Q8;Quận 8;2023;5;19;70;424667.0;19.18;22.222;16.484
TB;Tân Bình;2023;5;19;87;474792.0;22.43;21.168;18.324
TP;Tân Phú;2023;5;19;93;485348.0;15.97;30.391;19.162
TD;Thủ Đức;2023;5;19;262;1169967.0;211.56;5.53;22.394
BC;Bình Chánh;2023;5;20;234;705508.0;252.69;2.793;33.168
BT;Bình Tân;2023;5;20;191;784173.0;52.02;15.074;24.357
BTH;Bình Thạnh;2023;5;20;106;499164.0;20.76;24.021;21.236
CG;Cần Giờ;2023;5;20;14;71526.0;704.45;102.0;19.573
CC;Củ Chi;2023;5;20;119;462047.0;434.77;1.063;25.755
GV;Gò Vấp;2023;5;20;137;676899.0;19.73;34.308;20.239
HM;Hóc Môn;2023;5;20;140;542243.0;109.17;4.967;25.819
NB;Nhà Bè;2023;5;20;62;206837.0;100.43;2.06;29.975
PN;Phú Nhuận;2023;5;20;24;163961.0;4.86;33.599;14.638
Q1;Quận 1;2023;5;20;28;142625.0;7.73;18.451;19.632
Q10;Quận 10;2023;5;20;37;234819.0;5.72;41.052;15.757
Q11;Quận 11;2023;5;20;38;209867.0;5.14;40.83;18.107
Q12;Quận 12;2023;5;20;124;620146.0;52.74;11.921;19.995
Q3;Quận 3;2023;5;20;23;190375.0;4.92;38.694;12.081
Q4;Quận 4;2023;5;20;35;175329.0;4.18;41.945;19.962
Q5;Quận 5;2023;5;20;21;159073.0;4.27;37.254;13.201
Q6;Quận 6;2023;5;20;40;233561.0;7.19;32.712;17.126
Q7;Quận 7;2023;5;20;67;360155.0;35.69;10.091;18.603
Q8;Quận 8;2023;5;20;59;424667.0;19.18;22.222;13.893
TB;Tân Bình;2023;5;20;106;474792.0;22.43;21.168;22.326
TP;Tân Phú;2023;5;20;90;485348.0;15.97;30.391;18.543
TD;Thủ Đức;2023;5;20;281;1169967.0;211.56;5.53;24.018
BC;Bình Chánh;2023;5;21;235;705508.0;252.69;2.793;33.309
BT;Bình Tân;2023;5;21;213;784173.0;52.02;15.074;27.162
BTH;Bình Thạnh;2023;5;21;102;499164.0;20.76;24.021;20.434
CG;Cần Giờ;2023;5;21;25;71526.0;704.45;102.0;34.952
CC;Củ Chi;2023;5;21;111;462047.0;434.77;1.063;24.024
GV;Gò Vấp;2023;5;21;146;676899.0;19.73;34.308;21.569
HM;Hóc Môn;2023;5;21;153;542243.0;109.17;4.967;28.216
NB;Nhà Bè;2023;5;21;53;206837.0;100.43;2.06;25.624
PN;Phú Nhuận;2023;5;21;28;163961.0;4.86;33.599;17.077
Q1;Quận 1;2023;5;21;30;142625.0;7.73;18.451;21.034
Q10;Quận 10;2023;5;21;44;234819.0;5.72;41.052;18.738
Q11;Quận 11;2023;5;21;50;209867.0;5.14;40.83;23.825
Q12;Quận 12;2023;5;21;141;620146.0;52.74;11.921;22.737
Q3;Quận 3;2023;5;21;22;190375.0;4.92;38.694;11.556
Q4;Quận 4;2023;5;21;29;175329.0;4.18;41.945;16.54
Q5;Quận 5;2023;5;21;31;159073.0;4.27;37.254;19.488
Q6;Quận 6;2023;5;21;44;233561.0;7.19;32.712;18.839
Q7;Quận 7;2023;5;21;74;360155.0;35.69;10.091;20.547
Q8;Quận 8;2023;5;21;85;424667.0;19.18;22.222;20.016
TB;Tân Bình;2023;5;21;100;474792.0;22.43;21.168;21.062
TP;Tân Phú;2023;5;21;99;485348.0;15.97;30.391;20.398
TD;Thủ Đức;2023;5;21;322;1169967.0;211.56;5.53;27.522
BC;Bình Chánh;2023;5;22;244;705508.0;252.69;2.793;34.585
BT;Bình Tân;2023;5;22;184;784173.0;52.02;15.074;23.464
BTH;Bình Thạnh;2023;5;22;108;499164.0;20.76;24.021;21.636
CG;Cần Giờ;2023;5;22;23;71526.0;704.45;102.0;32.156
CC;Củ Chi;2023;5;22;123;462047.0;434.77;1.063;26.621
GV;Gò Vấp;2023;5;22;138;676899.0;19.73;34.308;20.387
HM;Hóc Môn;2023;5;22;114;542243.0;109.17;4.967;21.024
NB;Nhà Bè;2023;5;22;59;206837.0;100.43;2.06;28.525
PN;Phú Nhuận;2023;5;22;24;163961.0;4.86;33.599;14.638
Q1;Quận 1;2023;5;22;45;142625.0;7.73;18.451;31.551
Q10;Quận 10;2023;5;22;44;234819.0;5.72;41.052;18.738
